bigram	frequency	relative frequency	mutual information
but neither	2.0	3.365756790414325e-05	1.4522538070789228e-05
his bunk	2.0	3.365756790414325e-05	-8.109806906939131e-05
look which	2.0	3.365756790414325e-05	0.00019996816441547426
behind in	2.0	3.365756790414325e-05	0.00020448596562435564
way that	2.0	3.365756790414325e-05	0.00016510913544555615
surprised me	2.0	3.365756790414325e-05	0.00031837494308305226
phone but	2.0	3.365756790414325e-05	0.00037849306741972815
into one	2.0	3.365756790414325e-05	8.21652128492764e-05
stop it	2.0	3.365756790414325e-05	0.0003438545044073921
the irish	2.0	3.365756790414325e-05	-0.00023287302873010673
white city	2.0	3.365756790414325e-05	0.000193562642350223
one time	2.0	3.365756790414325e-05	5.7904686936180356e-05
back all	2.0	3.365756790414325e-05	0.00011642953565819279
her feel	2.0	3.365756790414325e-05	-1.7497848359736805e-05
his hat	2.0	3.365756790414325e-05	-8.109806906939131e-05
kate felt	2.0	3.365756790414325e-05	0.00019996816441547426
beech and	2.0	3.365756790414325e-05	0.0005001554094518107
a quick	2.0	3.365756790414325e-05	-0.0001319450890975604
his lordship	2.0	3.365756790414325e-05	-8.109806906939131e-05
on which	2.0	3.365756790414325e-05	-2.604590475877659e-05
and addressed	2.0	3.365756790414325e-05	-0.00015893805011232495
so great	2.0	3.365756790414325e-05	9.037702156514665e-05
once that	2.0	3.365756790414325e-05	0.0001915180360398653
your fire	2.0	3.365756790414325e-05	0.00020448596562435564
to shave	2.0	3.365756790414325e-05	-0.00014339969365562022
to repair	2.0	3.365756790414325e-05	-0.00014339969365562022
the butt	2.0	3.365756790414325e-05	-0.00023287302873010673
cook a	2.0	3.365756790414325e-05	0.00037849306741972815
really would	2.0	3.365756790414325e-05	0.00024739464729883927
all in	2.0	3.365756790414325e-05	4.6807516736934947e-05
the deacon	2.0	3.365756790414325e-05	-0.00023287302873010673
questions he	2.0	3.365756790414325e-05	0.00033459843603204724
styka styka	2.0	3.365756790414325e-05	0.00029821000202695134
understand what	2.0	3.365756790414325e-05	0.00028677147747763876
college he	2.0	3.365756790414325e-05	0.00043284027364352427
itself was	2.0	3.365756790414325e-05	0.00031117793161144163
other way	2.0	3.365756790414325e-05	0.00018951558957935896
her dark	2.0	3.365756790414325e-05	-1.7497848359736805e-05
had thought	2.0	3.365756790414325e-05	-7.254794218217638e-05
chairs and	2.0	3.365756790414325e-05	0.00037849306741972815
in threes	2.0	3.365756790414325e-05	-0.00010061955629190575
agreed to	2.0	3.365756790414325e-05	0.00037849306741972815
promise of	2.0	3.365756790414325e-05	0.00041116964021567856
returned from	2.0	3.365756790414325e-05	0.0003655251378352378
to stuff	2.0	3.365756790414325e-05	-0.00014339969365562022
was mr	2.0	3.365756790414325e-05	-0.00011183579827082443
the negroes	2.0	3.365756790414325e-05	-0.00023287302873010673
enough time	2.0	3.365756790414325e-05	0.0002221921623753094
them from	2.0	3.365756790414325e-05	6.757052474903417e-05
the railroad	2.0	3.365756790414325e-05	-0.00023287302873010673
tearing down	2.0	3.365756790414325e-05	0.00043284027364352427
heard himself	2.0	3.365756790414325e-05	0.0002167954844658494
bleeding to	2.0	3.365756790414325e-05	0.0005001554094518107
kid the	2.0	3.365756790414325e-05	0.00024045489481901
of arimathea	2.0	3.365756790414325e-05	-0.00013790925477866032
she wants	2.0	3.365756790414325e-05	-2.4088308995325387e-05
realize that	2.0	3.365756790414325e-05	0.0004607785792730113
black hair	2.0	3.365756790414325e-05	0.00022790647004496126
would hear	2.0	3.365756790414325e-05	1.6504549978330686e-05
breath came	2.0	3.365756790414325e-05	0.00039346344346472483
wide as	2.0	3.365756790414325e-05	0.00039346344346472483
my life	2.0	3.365756790414325e-05	9.401472071447781e-05
to learn	2.0	3.365756790414325e-05	-0.00014339969365562022
some days	2.0	3.365756790414325e-05	0.00013047057243322006
overcome the	2.0	3.365756790414325e-05	0.0004607785792730113
and during	2.0	3.365756790414325e-05	-0.00015893805011232495
third time	2.0	3.365756790414325e-05	0.00041116964021567856
to follow	2.0	3.365756790414325e-05	-0.00014339969365562022
the program	2.0	3.365756790414325e-05	-0.00023287302873010673
young woman	2.0	3.365756790414325e-05	0.00024739464729883927
honor of	2.0	3.365756790414325e-05	0.00043284027364352427
they said	2.0	3.365756790414325e-05	3.703628539224561e-06
that brief	2.0	3.365756790414325e-05	-5.328184417578877e-05
his pistol	2.0	3.365756790414325e-05	-8.109806906939131e-05
sides of	2.0	3.365756790414325e-05	0.00041116964021567856
behind it	2.0	3.365756790414325e-05	0.00020448596562435564
my eyes	2.0	3.365756790414325e-05	9.401472071447781e-05
contact with	2.0	3.365756790414325e-05	0.0005001554094518107
to weep	2.0	3.365756790414325e-05	-0.00014339969365562022
wake up	2.0	3.365756790414325e-05	0.0004607785792730113
the basement	2.0	3.365756790414325e-05	-0.00023287302873010673
mr pastern	2.0	3.365756790414325e-05	0.00021168297709596627
much more	2.0	3.365756790414325e-05	0.0001875535993629733
suits and	2.0	3.365756790414325e-05	0.0005001554094518107
he read	2.0	3.365756790414325e-05	-0.0001326660665188522
flew on	2.0	3.365756790414325e-05	0.00041116964021567856
meet her	2.0	3.365756790414325e-05	0.00037849306741972815
out loud	2.0	3.365756790414325e-05	4.062537092797013e-05
the tread	2.0	3.365756790414325e-05	-0.00023287302873010673
i myself	2.0	3.365756790414325e-05	-5.147576111950945e-05
the birds	2.0	3.365756790414325e-05	-0.00023287302873010673
about antelope	2.0	3.365756790414325e-05	6.813679581471357e-05
the coast	2.0	3.365756790414325e-05	-0.00023287302873010673
to carry	2.0	3.365756790414325e-05	-0.00014339969365562022
buried the	2.0	3.365756790414325e-05	0.0005001554094518107
the stiff	2.0	3.365756790414325e-05	-0.00023287302873010673
power to	2.0	3.365756790414325e-05	0.00041116964021567856
and see	2.0	3.365756790414325e-05	-0.00015893805011232495
merely to	2.0	3.365756790414325e-05	0.00033459843603204724
it d	2.0	3.365756790414325e-05	-5.866093432541306e-05
my gun	2.0	3.365756790414325e-05	9.401472071447781e-05
get her	2.0	3.365756790414325e-05	0.00013717082981606915
kitchen with	2.0	3.365756790414325e-05	0.0002718011014326422
the mob	2.0	3.365756790414325e-05	-0.00023287302873010673
not hear	2.0	3.365756790414325e-05	9.117023070226401e-06
was better	2.0	3.365756790414325e-05	-0.00011183579827082443
was getting	2.0	3.365756790414325e-05	-0.00011183579827082443
aside the	2.0	3.365756790414325e-05	0.0004607785792730113
the buggy	2.0	3.365756790414325e-05	-0.00023287302873010673
away a	2.0	3.365756790414325e-05	0.00017829753098762854
was over	2.0	3.365756790414325e-05	-0.00011183579827082443
a snake	2.0	3.365756790414325e-05	-0.0001319450890975604
their voices	2.0	3.365756790414325e-05	7.101876434751106e-05
the bone	2.0	3.365756790414325e-05	-0.00023287302873010673
the concierge	2.0	3.365756790414325e-05	-0.00023287302873010673
on two	2.0	3.365756790414325e-05	-2.604590475877659e-05
of mahogany	2.0	3.365756790414325e-05	-0.00013790925477866032
my cousin	2.0	3.365756790414325e-05	9.401472071447781e-05
brandon he	2.0	3.365756790414325e-05	0.0004607785792730113
looked into	2.0	3.365756790414325e-05	0.0001508016644496219
hell with	2.0	3.365756790414325e-05	0.00025883317184815185
once had	2.0	3.365756790414325e-05	0.0001915180360398653
face the	2.0	3.365756790414325e-05	0.00017313975901072352
had drunk	2.0	3.365756790414325e-05	-7.254794218217638e-05
was sitting	2.0	3.365756790414325e-05	-0.00011183579827082443
three of	2.0	3.365756790414325e-05	0.0002221921623753094
a twirler	2.0	3.365756790414325e-05	-0.0001319450890975604
they weren	2.0	3.365756790414325e-05	3.703628539224561e-06
and plunged	2.0	3.365756790414325e-05	-0.00015893805011232495
drink i	2.0	3.365756790414325e-05	0.00031117793161144163
take time	2.0	3.365756790414325e-05	0.00018563046300292013
god the	2.0	3.365756790414325e-05	0.000193562642350223
a thin	2.0	3.365756790414325e-05	-0.0001319450890975604
region of	2.0	3.365756790414325e-05	0.00041116964021567856
one morning	2.0	3.365756790414325e-05	5.7904686936180356e-05
very busy	2.0	3.365756790414325e-05	0.00019996816441547426
visit and	2.0	3.365756790414325e-05	0.00031117793161144163
still a	2.0	3.365756790414325e-05	0.00016357973041037833
some men	2.0	3.365756790414325e-05	0.00013047057243322006
myrrh and	2.0	3.365756790414325e-05	0.0005001554094518107
and himself	2.0	3.365756790414325e-05	-0.00015893805011232495
make you	2.0	3.365756790414325e-05	0.00018563046300292013
got into	2.0	3.365756790414325e-05	0.00018563046300292013
ever known	2.0	3.365756790414325e-05	0.00024045489481901
at winston	2.0	3.365756790414325e-05	-1.3905013996989245e-05
agree to	2.0	3.365756790414325e-05	0.0004607785792730113
planned to	2.0	3.365756790414325e-05	0.0005001554094518107
the camp	2.0	3.365756790414325e-05	-0.00023287302873010673
house when	2.0	3.365756790414325e-05	0.0001548770265670229
had dared	2.0	3.365756790414325e-05	-7.254794218217638e-05
s arm	2.0	3.365756790414325e-05	-1.5598223732665466e-05
randolph and	2.0	3.365756790414325e-05	0.0003540866132859253
the lightning	2.0	3.365756790414325e-05	-0.00023287302873010673
places of	2.0	3.365756790414325e-05	0.0003438545044073921
not quite	2.0	3.365756790414325e-05	9.117023070226401e-06
the coffee	2.0	3.365756790414325e-05	-0.00023287302873010673
that settled	2.0	3.365756790414325e-05	-5.328184417578877e-05
a tree	2.0	3.365756790414325e-05	-0.0001319450890975604
care he	2.0	3.365756790414325e-05	0.0002672833002237608
cousin joshua	2.0	3.365756790414325e-05	0.00028677147747763876
answer my	2.0	3.365756790414325e-05	0.00033459843603204724
care of	2.0	3.365756790414325e-05	0.0002672833002237608
the metal	2.0	3.365756790414325e-05	-0.00023287302873010673
up two	2.0	3.365756790414325e-05	5.7394894623245696e-05
seeing the	2.0	3.365756790414325e-05	0.00029232242899000614
to fathom	2.0	3.365756790414325e-05	-0.00014339969365562022
in terms	2.0	3.365756790414325e-05	-0.00010061955629190575
thought it	2.0	3.365756790414325e-05	0.0001468904561723126
torn between	2.0	3.365756790414325e-05	0.00043284027364352427
the marble	2.0	3.365756790414325e-05	-0.00023287302873010673
even when	2.0	3.365756790414325e-05	0.00016510913544555615
from our	2.0	3.365756790414325e-05	3.726173730580429e-05
a hoarse	2.0	3.365756790414325e-05	-0.0001319450890975604
s thoughts	2.0	3.365756790414325e-05	-1.5598223732665466e-05
last year	2.0	3.365756790414325e-05	0.00023397814780549294
about half	2.0	3.365756790414325e-05	6.813679581471357e-05
his time	2.0	3.365756790414325e-05	-8.109806906939131e-05
surprised at	2.0	3.365756790414325e-05	0.00031837494308305226
they lay	2.0	3.365756790414325e-05	3.703628539224561e-06
work with	2.0	3.365756790414325e-05	0.00023089486621866482
places in	2.0	3.365756790414325e-05	0.0003438545044073921
woman who	2.0	3.365756790414325e-05	0.0002221921623753094
it winston	2.0	3.365756790414325e-05	-5.866093432541306e-05
came floating	2.0	3.365756790414325e-05	0.00012939746524268312
seeing himself	2.0	3.365756790414325e-05	0.00029232242899000614
the sitting	2.0	3.365756790414325e-05	-0.00023287302873010673
lincoln had	2.0	3.365756790414325e-05	0.00039346344346472483
hands they	2.0	3.365756790414325e-05	0.00023716253842030608
the girls	2.0	3.365756790414325e-05	-0.00023287302873010673
had looked	2.0	3.365756790414325e-05	-7.254794218217638e-05
handed him	2.0	3.365756790414325e-05	0.00039346344346472483
the sons	2.0	3.365756790414325e-05	-0.00023287302873010673
her across	2.0	3.365756790414325e-05	-1.7497848359736805e-05
gone upstairs	2.0	3.365756790414325e-05	0.0002438627958031551
care to	2.0	3.365756790414325e-05	0.0002672833002237608
the bow	2.0	3.365756790414325e-05	-0.00023287302873010673
found out	2.0	3.365756790414325e-05	0.00020448596562435564
dare to	2.0	3.365756790414325e-05	0.0004607785792730113
kay had	2.0	3.365756790414325e-05	0.00029232242899000614
the now	2.0	3.365756790414325e-05	-0.00023287302873010673
river the	2.0	3.365756790414325e-05	0.00024045489481901
was beginning	2.0	3.365756790414325e-05	-0.00011183579827082443
not this	2.0	3.365756790414325e-05	9.117023070226401e-06
of taking	2.0	3.365756790414325e-05	-0.00013790925477866032
mud the	2.0	3.365756790414325e-05	0.0003540866132859253
his home	2.0	3.365756790414325e-05	-8.109806906939131e-05
become known	2.0	3.365756790414325e-05	0.00029232242899000614
car and	2.0	3.365756790414325e-05	0.0003261483076564383
than that	2.0	3.365756790414325e-05	0.000193562642350223
a pan	2.0	3.365756790414325e-05	-0.0001319450890975604
she wrote	2.0	3.365756790414325e-05	-2.4088308995325387e-05
not far	2.0	3.365756790414325e-05	9.117023070226401e-06
city these	2.0	3.365756790414325e-05	0.0002672833002237608
somehow he	2.0	3.365756790414325e-05	0.00039346344346472483
he noticed	2.0	3.365756790414325e-05	-0.0001326660665188522
steeple in	2.0	3.365756790414325e-05	0.0003540866132859253
had fired	2.0	3.365756790414325e-05	-7.254794218217638e-05
with excitement	2.0	3.365756790414325e-05	-3.27030859765338e-05
in anger	2.0	3.365756790414325e-05	-0.00010061955629190575
of your	2.0	3.365756790414325e-05	-0.00013790925477866032
i cannot	2.0	3.365756790414325e-05	-5.147576111950945e-05
for joel	2.0	3.365756790414325e-05	-1.7732709931537147e-05
deal of	2.0	3.365756790414325e-05	0.00039346344346472483
the retreating	2.0	3.365756790414325e-05	-0.00023287302873010673
her way	2.0	3.365756790414325e-05	-1.7497848359736805e-05
haven t	2.0	3.365756790414325e-05	0.0005001554094518107
would walk	2.0	3.365756790414325e-05	1.6504549978330686e-05
women of	2.0	3.365756790414325e-05	0.00029232242899000614
the goddamn	2.0	3.365756790414325e-05	-0.00023287302873010673
the north	2.0	3.365756790414325e-05	-0.00023287302873010673
in them	2.0	3.365756790414325e-05	-0.00010061955629190575
hundred to	2.0	3.365756790414325e-05	0.00031117793161144163
s safe	2.0	3.365756790414325e-05	-1.5598223732665466e-05
thinking about	2.0	3.365756790414325e-05	0.0003540866132859253
material and	2.0	3.365756790414325e-05	0.00041116964021567856
the feeling	2.0	3.365756790414325e-05	-0.00023287302873010673
way and	2.0	3.365756790414325e-05	0.00016510913544555615
about something	2.0	3.365756790414325e-05	6.813679581471357e-05
it should	2.0	3.365756790414325e-05	-5.866093432541306e-05
militia company	2.0	3.365756790414325e-05	0.00041116964021567856
know all	2.0	3.365756790414325e-05	0.00014436784128767977
take my	2.0	3.365756790414325e-05	0.00018563046300292013
next morning	2.0	3.365756790414325e-05	0.00023397814780549294
ten foot	2.0	3.365756790414325e-05	0.0002672833002237608
say did	2.0	3.365756790414325e-05	0.0002142055919805991
me your	2.0	3.365756790414325e-05	8.966555162403478e-05
first to	2.0	3.365756790414325e-05	0.0001748287618017996
bed with	2.0	3.365756790414325e-05	0.0002438627958031551
i ain	2.0	3.365756790414325e-05	-5.147576111950945e-05
the money	2.0	3.365756790414325e-05	-0.00023287302873010673
miss snow	2.0	3.365756790414325e-05	0.00023089486621866482
the years	2.0	3.365756790414325e-05	-0.00023287302873010673
jacques asked	2.0	3.365756790414325e-05	0.00039346344346472483
my two	2.0	3.365756790414325e-05	9.401472071447781e-05
big battle	2.0	3.365756790414325e-05	0.0001837446714664793
talk with	2.0	3.365756790414325e-05	0.00030447767422859254
times i	2.0	3.365756790414325e-05	0.00028677147747763876
were an	2.0	3.365756790414325e-05	3.521713099544657e-05
said nothing	2.0	3.365756790414325e-05	5.58813801571302e-05
were in	2.0	3.365756790414325e-05	3.521713099544657e-05
with whisky	2.0	3.365756790414325e-05	-3.27030859765338e-05
kayabashi wanted	2.0	3.365756790414325e-05	0.0003261483076564383
were on	2.0	3.365756790414325e-05	3.521713099544657e-05
his brains	2.0	3.365756790414325e-05	-8.109806906939131e-05
were no	2.0	3.365756790414325e-05	3.521713099544657e-05
were so	2.0	3.365756790414325e-05	3.521713099544657e-05
woke up	2.0	3.365756790414325e-05	0.0005001554094518107
conscious of	2.0	3.365756790414325e-05	0.00043284027364352427
time a	2.0	3.365756790414325e-05	0.0001173678541905797
the campus	2.0	3.365756790414325e-05	-0.00023287302873010673
fixed on	2.0	3.365756790414325e-05	0.0003540866132859253
and small	2.0	3.365756790414325e-05	-0.00015893805011232495
were dirty	2.0	3.365756790414325e-05	3.521713099544657e-05
his chair	2.0	3.365756790414325e-05	-8.109806906939131e-05
thought you	2.0	3.365756790414325e-05	0.0001468904561723126
a son	2.0	3.365756790414325e-05	-0.0001319450890975604
city of	2.0	3.365756790414325e-05	0.0002672833002237608
eyes blinked	2.0	3.365756790414325e-05	0.00016824215593877617
and careful	2.0	3.365756790414325e-05	-0.00015893805011232495
flower garden	2.0	3.365756790414325e-05	0.00041116964021567856
s eyes	2.0	3.365756790414325e-05	-1.5598223732665466e-05
part in	2.0	3.365756790414325e-05	0.0002510598072747658
a familiar	2.0	3.365756790414325e-05	-0.0001319450890975604
yehhh said	2.0	3.365756790414325e-05	0.0005001554094518107
and found	2.0	3.365756790414325e-05	-0.00015893805011232495
of flesh	2.0	3.365756790414325e-05	-0.00013790925477866032
another man	2.0	3.365756790414325e-05	0.0001875535993629733
left them	2.0	3.365756790414325e-05	0.00020448596562435564
broke into	2.0	3.365756790414325e-05	0.0003655251378352378
that will	2.0	3.365756790414325e-05	-5.328184417578877e-05
