bigram	frequency	relative frequency	mutual information
simmons roared	1.0	1.6828783952071623e-05	0.00016593378496554729
ship isn	1.0	1.6828783952071623e-05	0.00021356050568443403
communiques full	1.0	1.6828783952071623e-05	0.000266906488677977
installed red	1.0	1.6828783952071623e-05	0.00023324892077383375
child hanging	1.0	1.6828783952071623e-05	0.00011907176676424945
boxes sighing	1.0	1.6828783952071623e-05	0.00021356050568443403
sixties straight	1.0	1.6828783952071623e-05	0.000266906488677977
delicate hand	1.0	1.6828783952071623e-05	0.0001995913528696905
brisker pace	1.0	1.6828783952071623e-05	0.000266906488677977
golf widow	1.0	1.6828783952071623e-05	0.00021356050568443403
fleetest brush	1.0	1.6828783952071623e-05	0.000266906488677977
ration coupons	1.0	1.6828783952071623e-05	0.000266906488677977
square smiling	1.0	1.6828783952071623e-05	0.00016021452269089103
pure zionism	1.0	1.6828783952071623e-05	0.000266906488677977
laying length	1.0	1.6828783952071623e-05	0.000266906488677977
weekly conference	1.0	1.6828783952071623e-05	0.00021356050568443403
wappinger creek	1.0	1.6828783952071623e-05	0.000266906488677977
small dim	1.0	1.6828783952071623e-05	0.00010016028995067484
small parlor	1.0	1.6828783952071623e-05	0.00010016028995067484
backed books	1.0	1.6828783952071623e-05	0.00018875603615576766
polish officer	1.0	1.6828783952071623e-05	0.0001995913528696905
reverend holding	1.0	1.6828783952071623e-05	0.00017990293778029075
rags carried	1.0	1.6828783952071623e-05	0.00023324892077383375
bass tones	1.0	1.6828783952071623e-05	0.000266906488677977
hard shells	1.0	1.6828783952071623e-05	0.00014235868758945454
andrei peeled	1.0	1.6828783952071623e-05	0.00012144090034748117
aloud dirty	1.0	1.6828783952071623e-05	0.00018875603615576766
recognized ablard	1.0	1.6828783952071623e-05	0.0001995913528696905
affairs politics	1.0	1.6828783952071623e-05	0.000266906488677977
patched fastened	1.0	1.6828783952071623e-05	0.00023324892077383375
nods occasionally	1.0	1.6828783952071623e-05	0.000266906488677977
grand styles	1.0	1.6828783952071623e-05	0.000266906488677977
clammy air	1.0	1.6828783952071623e-05	0.000266906488677977
backs pushing	1.0	1.6828783952071623e-05	0.000266906488677977
michelangelo explained	1.0	1.6828783952071623e-05	0.00012655695478674776
time long	1.0	1.6828783952071623e-05	4.1855143143218224e-05
jubilantly reunited	1.0	1.6828783952071623e-05	0.000266906488677977
pole warsaw	1.0	1.6828783952071623e-05	0.00021356050568443403
singing miss	1.0	1.6828783952071623e-05	0.00018875603615576766
addressed consciously	1.0	1.6828783952071623e-05	0.00018875603615576766
light infantry	1.0	1.6828783952071623e-05	0.00011907176676424945
michelangelo gave	1.0	1.6828783952071623e-05	0.00012655695478674776
john longed	1.0	1.6828783952071623e-05	8.54141988601062e-05
favre sat	1.0	1.6828783952071623e-05	0.00017990293778029075
biblical witnesses	1.0	1.6828783952071623e-05	0.000266906488677977
fitted back	1.0	1.6828783952071623e-05	0.00021356050568443403
big body	1.0	1.6828783952071623e-05	7.504355178116803e-05
dwyer hadn	1.0	1.6828783952071623e-05	0.00023324892077383375
foreheads remembering	1.0	1.6828783952071623e-05	0.000266906488677977
dirty sock	1.0	1.6828783952071623e-05	0.00016021452269089103
sat astride	1.0	1.6828783952071623e-05	9.156895828085307e-05
goddamn redheader	1.0	1.6828783952071623e-05	0.00016021452269089103
set bouncing	1.0	1.6828783952071623e-05	0.00012655695478674776
damn seahorse	1.0	1.6828783952071623e-05	0.00016593378496554729
boatloads mcfeeley	1.0	1.6828783952071623e-05	0.000266906488677977
window sill	1.0	1.6828783952071623e-05	0.00010686853969734802
symbols sacred	1.0	1.6828783952071623e-05	0.000266906488677977
low drumlin	1.0	1.6828783952071623e-05	0.00013541005316222466
pilot light	1.0	1.6828783952071623e-05	0.000266906488677977
proper quietness	1.0	1.6828783952071623e-05	0.00023324892077383375
vulture chicks	1.0	1.6828783952071623e-05	0.00023324892077383375
strict orders	1.0	1.6828783952071623e-05	0.000266906488677977
additional chain	1.0	1.6828783952071623e-05	0.000266906488677977
argiento built	1.0	1.6828783952071623e-05	0.00014235868758945454
laws adulterers	1.0	1.6828783952071623e-05	0.00023324892077383375
hotel room	1.0	1.6828783952071623e-05	0.00013541005316222466
round brown	1.0	1.6828783952071623e-05	0.00017241774975779243
lay staring	1.0	1.6828783952071623e-05	0.00012144090034748117
arranging pork	1.0	1.6828783952071623e-05	0.00018875603615576766
mouth slightly	1.0	1.6828783952071623e-05	0.00012933243054293143
velours cover	1.0	1.6828783952071623e-05	0.000266906488677977
huge key	1.0	1.6828783952071623e-05	0.00018875603615576766
dollar bill	1.0	1.6828783952071623e-05	0.0001995913528696905
redcoat soldiers	1.0	1.6828783952071623e-05	0.00017990293778029075
warren looked	1.0	1.6828783952071623e-05	0.00012655695478674776
slits enabled	1.0	1.6828783952071623e-05	0.00023324892077383375
teeth gnawing	1.0	1.6828783952071623e-05	0.00017990293778029075
broke loose	1.0	1.6828783952071623e-05	0.00016593378496554729
watched scotty	1.0	1.6828783952071623e-05	0.00012393157994237117
howard hell	1.0	1.6828783952071623e-05	0.00013876018185364917
girls danced	1.0	1.6828783952071623e-05	0.00014624536987614754
worlds athlete	1.0	1.6828783952071623e-05	0.000266906488677977
worst days	1.0	1.6828783952071623e-05	0.0001995913528696905
fourth fifty	1.0	1.6828783952071623e-05	0.00017241774975779243
barley sugar	1.0	1.6828783952071623e-05	0.000266906488677977
twelve inches	1.0	1.6828783952071623e-05	0.00018875603615576766
rider made	1.0	1.6828783952071623e-05	0.00017990293778029075
shocking eagerness	1.0	1.6828783952071623e-05	0.000266906488677977
black frame	1.0	1.6828783952071623e-05	9.712445107040901e-05
craft watson	1.0	1.6828783952071623e-05	0.000266906488677977
goddamn goddammit	1.0	1.6828783952071623e-05	0.00016021452269089103
glass pane	1.0	1.6828783952071623e-05	0.0001550984682516244
bravely north	1.0	1.6828783952071623e-05	0.000266906488677977
riding home	1.0	1.6828783952071623e-05	0.00017990293778029075
information ready	1.0	1.6828783952071623e-05	0.00018875603615576766
red visored	1.0	1.6828783952071623e-05	0.00013876018185364917
ohio pottery	1.0	1.6828783952071623e-05	0.000266906488677977
low fine	1.0	1.6828783952071623e-05	0.00013541005316222466
elderly farmer	1.0	1.6828783952071623e-05	0.0001995913528696905
passed close	1.0	1.6828783952071623e-05	0.00013227621706140403
kitchen pedersen	1.0	1.6828783952071623e-05	0.00011907176676424945
panting heavily	1.0	1.6828783952071623e-05	0.0001995913528696905
martinez prevot	1.0	1.6828783952071623e-05	0.000266906488677977
conspiracy bern	1.0	1.6828783952071623e-05	0.000266906488677977
du tillet	1.0	1.6828783952071623e-05	0.000266906488677977
swingy walk	1.0	1.6828783952071623e-05	0.000266906488677977
chief end	1.0	1.6828783952071623e-05	0.00016593378496554729
creeping back	1.0	1.6828783952071623e-05	0.00023324892077383375
pains adam	1.0	1.6828783952071623e-05	0.00023324892077383375
wear pink	1.0	1.6828783952071623e-05	0.00023324892077383375
wrapper rising	1.0	1.6828783952071623e-05	0.000266906488677977
prie dieu	1.0	1.6828783952071623e-05	0.000266906488677977
ludie inquired	1.0	1.6828783952071623e-05	0.00014235868758945454
letters anxiously	1.0	1.6828783952071623e-05	0.00014624536987614754
coffee eugene	1.0	1.6828783952071623e-05	0.00013227621706140403
soft moving	1.0	1.6828783952071623e-05	0.00016593378496554729
overdone carelessness	1.0	1.6828783952071623e-05	0.00023324892077383375
parts salt	1.0	1.6828783952071623e-05	0.00021356050568443403
coherent portrait	1.0	1.6828783952071623e-05	0.000266906488677977
thin lipped	1.0	1.6828783952071623e-05	0.00012933243054293143
bitter detractor	1.0	1.6828783952071623e-05	0.0001995913528696905
camden cycly	1.0	1.6828783952071623e-05	0.000266906488677977
jerky scenes	1.0	1.6828783952071623e-05	0.00023324892077383375
train changing	1.0	1.6828783952071623e-05	0.00014624536987614754
marriage bewilderingly	1.0	1.6828783952071623e-05	0.000266906488677977
trouble learning	1.0	1.6828783952071623e-05	0.00014624536987614754
supercritical attitude	1.0	1.6828783952071623e-05	0.000266906488677977
mrs ten	1.0	1.6828783952071623e-05	8.65843182825651e-05
kate greeted	1.0	1.6828783952071623e-05	8.315529825566551e-05
day matching	1.0	1.6828783952071623e-05	7.14450460453627e-05
blasts white	1.0	1.6828783952071623e-05	0.000266906488677977
sadly tomorrow	1.0	1.6828783952071623e-05	0.00017990293778029075
grabski slurped	1.0	1.6828783952071623e-05	0.00017990293778029075
randolph proudly	1.0	1.6828783952071623e-05	0.00016021452269089103
remained silent	1.0	1.6828783952071623e-05	0.00016593378496554729
vivid jee	1.0	1.6828783952071623e-05	0.000266906488677977
published murray	1.0	1.6828783952071623e-05	0.00023324892077383375
eliot sands	1.0	1.6828783952071623e-05	0.00021356050568443403
side flow	1.0	1.6828783952071623e-05	0.00011258780197200428
smiles today	1.0	1.6828783952071623e-05	0.00023324892077383375
pressing winston	1.0	1.6828783952071623e-05	0.00021356050568443403
luminous tubes	1.0	1.6828783952071623e-05	0.00023324892077383375
independent unservile	1.0	1.6828783952071623e-05	0.000266906488677977
draw hebraic	1.0	1.6828783952071623e-05	0.00023324892077383375
grinning broken	1.0	1.6828783952071623e-05	0.00023324892077383375
weeks pat	1.0	1.6828783952071623e-05	0.00016593378496554729
sheer bastard	1.0	1.6828783952071623e-05	0.00023324892077383375
rag heap	1.0	1.6828783952071623e-05	0.000266906488677977
brown suit	1.0	1.6828783952071623e-05	0.00016021452269089103
great industries	1.0	1.6828783952071623e-05	9.861864915726079e-05
burly leathered	1.0	1.6828783952071623e-05	0.000266906488677977
hands lay	1.0	1.6828783952071623e-05	0.00010175248525808141
foot evidently	1.0	1.6828783952071623e-05	0.00013876018185364917
sic semper	1.0	1.6828783952071623e-05	0.000266906488677977
james humbly	1.0	1.6828783952071623e-05	0.00021356050568443403
slept mynheer	1.0	1.6828783952071623e-05	0.000150470434063952
low bookcase	1.0	1.6828783952071623e-05	0.00013541005316222466
john joseph	1.0	1.6828783952071623e-05	8.54141988601062e-05
banister pa	1.0	1.6828783952071623e-05	0.000266906488677977
requested rector	1.0	1.6828783952071623e-05	0.000266906488677977
leave kate	1.0	1.6828783952071623e-05	0.00012393157994237117
parents welcoming	1.0	1.6828783952071623e-05	0.00016021452269089103
individual soldiers	1.0	1.6828783952071623e-05	0.00021356050568443403
shoulder calling	1.0	1.6828783952071623e-05	0.0001550984682516244
figure muffled	1.0	1.6828783952071623e-05	0.00010175248525808141
hans poured	1.0	1.6828783952071623e-05	9.861864915726079e-05
half grown	1.0	1.6828783952071623e-05	0.00012655695478674776
warmth lingers	1.0	1.6828783952071623e-05	0.00023324892077383375
dumb jerk	1.0	1.6828783952071623e-05	0.00018875603615576766
million germans	1.0	1.6828783952071623e-05	0.00021356050568443403
british column	1.0	1.6828783952071623e-05	0.00017990293778029075
general church	1.0	1.6828783952071623e-05	0.0001995913528696905
camp joel	1.0	1.6828783952071623e-05	0.00014624536987614754
grace ahead	1.0	1.6828783952071623e-05	0.0001995913528696905
walked slowly	1.0	1.6828783952071623e-05	0.00011681286615980876
thought stubbornly	1.0	1.6828783952071623e-05	5.661644413408468e-05
hudson valley	1.0	1.6828783952071623e-05	0.00016593378496554729
wrinkled broken	1.0	1.6828783952071623e-05	0.00021356050568443403
albany law	1.0	1.6828783952071623e-05	0.00023324892077383375
birthcontrol league	1.0	1.6828783952071623e-05	0.000266906488677977
drop dead	1.0	1.6828783952071623e-05	0.0001995913528696905
boat swung	1.0	1.6828783952071623e-05	0.00017990293778029075
dust committeemen	1.0	1.6828783952071623e-05	0.00014235868758945454
smelled strongly	1.0	1.6828783952071623e-05	0.00018875603615576766
paper discovering	1.0	1.6828783952071623e-05	0.00014235868758945454
subtle change	1.0	1.6828783952071623e-05	0.00023324892077383375
barbara bought	1.0	1.6828783952071623e-05	0.0001995913528696905
intense satisfaction	1.0	1.6828783952071623e-05	0.00023324892077383375
moving watson	1.0	1.6828783952071623e-05	0.00013876018185364917
hurt feelings	1.0	1.6828783952071623e-05	0.00018875603615576766
times square	1.0	1.6828783952071623e-05	0.00012655695478674776
plank floor	1.0	1.6828783952071623e-05	0.00021356050568443403
amidst confused	1.0	1.6828783952071623e-05	0.000266906488677977
sprawled figure	1.0	1.6828783952071623e-05	0.00021356050568443403
neglect disrepair	1.0	1.6828783952071623e-05	0.00023324892077383375
cawing cry	1.0	1.6828783952071623e-05	0.000266906488677977
home strange	1.0	1.6828783952071623e-05	7.504355178116803e-05
bought yards	1.0	1.6828783952071623e-05	0.0001550984682516244
valuable specimentalia	1.0	1.6828783952071623e-05	0.00023324892077383375
visitor scotty	1.0	1.6828783952071623e-05	0.00023324892077383375
joyous exuberant	1.0	1.6828783952071623e-05	0.00021356050568443403
thought unashamedly	1.0	1.6828783952071623e-05	5.661644413408468e-05
indifferent postures	1.0	1.6828783952071623e-05	0.00021356050568443403
nameless thousands	1.0	1.6828783952071623e-05	0.000266906488677977
eventual development	1.0	1.6828783952071623e-05	0.00023324892077383375
scouting conditions	1.0	1.6828783952071623e-05	0.000266906488677977
loneliness tore	1.0	1.6828783952071623e-05	0.00018875603615576766
marshaling yards	1.0	1.6828783952071623e-05	0.000266906488677977
sheer plumpness	1.0	1.6828783952071623e-05	0.00023324892077383375
foreign correspondent	1.0	1.6828783952071623e-05	0.00023324892077383375
bandit laughs	1.0	1.6828783952071623e-05	0.00023324892077383375
index finger	1.0	1.6828783952071623e-05	0.000266906488677977
discussion sessions	1.0	1.6828783952071623e-05	0.000266906488677977
tousled bear	1.0	1.6828783952071623e-05	0.000266906488677977
staircase dressed	1.0	1.6828783952071623e-05	0.00023324892077383375
7 sobibor	1.0	1.6828783952071623e-05	0.0001995913528696905
longer build	1.0	1.6828783952071623e-05	0.00014624536987614754
cape whisked	1.0	1.6828783952071623e-05	0.00023324892077383375
swung slowly	1.0	1.6828783952071623e-05	0.00018875603615576766
distinguished place	1.0	1.6828783952071623e-05	0.00021356050568443403
clothes feeling	1.0	1.6828783952071623e-05	0.00012393157994237117
named martinez	1.0	1.6828783952071623e-05	0.00017241774975779243
dust clogged	1.0	1.6828783952071623e-05	0.00014235868758945454
grew annoyed	1.0	1.6828783952071623e-05	0.00016021452269089103
morality abel	1.0	1.6828783952071623e-05	0.000266906488677977
rubbed rubbed	1.0	1.6828783952071623e-05	0.0001995913528696905
winston apologized	1.0	1.6828783952071623e-05	9.289938688260452e-05
heavy furniture	1.0	1.6828783952071623e-05	0.00014624536987614754
james crouched	1.0	1.6828783952071623e-05	0.00021356050568443403
pensive introspective	1.0	1.6828783952071623e-05	0.000266906488677977
wrong suppose	1.0	1.6828783952071623e-05	0.00018875603615576766
weaning house	1.0	1.6828783952071623e-05	0.000266906488677977
ivory baton	1.0	1.6828783952071623e-05	0.00021356050568443403
audience attended	1.0	1.6828783952071623e-05	0.00014235868758945454
feathered arms	1.0	1.6828783952071623e-05	0.00023324892077383375
started walking	1.0	1.6828783952071623e-05	0.00012655695478674776
reclining torso	1.0	1.6828783952071623e-05	0.000266906488677977
secret business	1.0	1.6828783952071623e-05	0.00021356050568443403
john cousin	1.0	1.6828783952071623e-05	8.54141988601062e-05
avenue al	1.0	1.6828783952071623e-05	0.000266906488677977
mcfeeley identified	1.0	1.6828783952071623e-05	0.00014624536987614754
eyes open	1.0	1.6828783952071623e-05	6.729229401731645e-05
sock popping	1.0	1.6828783952071623e-05	0.00023324892077383375
great sense	1.0	1.6828783952071623e-05	9.861864915726079e-05
big checks	1.0	1.6828783952071623e-05	7.504355178116803e-05
dark bread	1.0	1.6828783952071623e-05	9.56748626387882e-05
head writhe	1.0	1.6828783952071623e-05	7.058559694882817e-05
sick room	1.0	1.6828783952071623e-05	0.00017241774975779243
write nigger	1.0	1.6828783952071623e-05	0.00013541005316222466
telephone rang	1.0	1.6828783952071623e-05	0.0001550984682516244
alex returned	1.0	1.6828783952071623e-05	9.289938688260452e-05
stand sighing	1.0	1.6828783952071623e-05	0.00016593378496554729
added sharply	1.0	1.6828783952071623e-05	0.00018875603615576766
small man	1.0	1.6828783952071623e-05	0.00010016028995067484
ashamed winston	1.0	1.6828783952071623e-05	0.00023324892077383375
area sixty	1.0	1.6828783952071623e-05	0.0001995913528696905
school class	1.0	1.6828783952071623e-05	0.00011681286615980876
east river	1.0	1.6828783952071623e-05	0.000150470434063952
drugging redder	1.0	1.6828783952071623e-05	0.000266906488677977
draper wet	1.0	1.6828783952071623e-05	0.000266906488677977
back nailing	1.0	1.6828783952071623e-05	4.138598387702477e-05
morning fish	1.0	1.6828783952071623e-05	9.56748626387882e-05
tent chaffing	1.0	1.6828783952071623e-05	0.00016593378496554729
crossed broome	1.0	1.6828783952071623e-05	0.00014624536987614754
quill drawings	1.0	1.6828783952071623e-05	0.000266906488677977
silvery landscape	1.0	1.6828783952071623e-05	0.000266906488677977
elderly tourist	1.0	1.6828783952071623e-05	0.0001995913528696905
